TRACK_INDEX;TRACK_ID;NUMBER_SPOTS;NUMBER_GAPS;NUMBER_SPLITS;NUMBER_MERGES;NUMBER_COMPLEX;LONGEST_GAP;TRACK_DURATION;TRACK_START;TRACK_STOP;TRACK_DISPLACEMENT;TRACK_X_LOCATION;TRACK_Y_LOCATION;TRACK_Z_LOCATION;TRACK_MEAN_SPEED;TRACK_MAX_SPEED;TRACK_MIN_SPEED;TRACK_MEDIAN_SPEED;TRACK_STD_SPEED;TRACK_MEAN_QUALITY;TOTAL_DISTANCE_TRAVELED;MAX_DISTANCE_TRAVELED;CONFINEMENT_RATIO;MEAN_STRAIGHT_LINE_SPEED;LINEARITY_OF_FORWARD_PROGRESSION;MEAN_DIRECTIONAL_CHANGE_RATE
877.0;877.0;39.0;1.0;0.0;0.0;0.0;1.0;19.5;54.5;74.0;2.5557316458457318;28.503364796271736;49.70199309700217;0.0;0.17378624541252444;0.5136805079223745;0.0160596594514378;0.1382792785894444;0.12822719658599196;3.8399187662662606;3.3819258574970776;2.5557316458457318;0.7557030383088285;0.13106316132542215;0.7541630294981715;1.6760610977253438
885.0;885.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;55.0;65.0;0.5329895609079692;15.192334914829544;51.19049977987955;0.0;0.07301941451260055;0.41679702390714135;0.005188675881836006;0.05113847867561961;0.08732605925702472;3.951794805980864;0.7301941451260054;0.5329895609079692;0.7299285600489089;0.05329895609079692;0.7299285600489089;2.7852719216404327
893.0;893.0;63.0;0.0;0.0;0.0;0.0;0.0;31.0;55.0;86.0;4.3485865695226265;28.8817009799697;40.78622304126465;0.0;0.1774561745683487;0.6805348807561086;0.016918780753227558;0.15717140993757153;0.11811984351177424;4.446551758145529;5.501141411618809;4.3485865695226265;0.7904880540496736;0.14027698611363312;0.7904880540496735;1.0962713600186924
894.0;894.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;56.0;65.5;0.6677960214250738;22.127090772294448;24.32168005959958;0.0;0.13023524198212336;0.5076024257502585;0.012772396137731384;0.11055066719746195;0.11417393469508726;5.145976650714874;1.2372347988301715;0.8744634728285134;0.5397488189440576;0.0702943180447446;0.5397488189440575;1.8882593452527283
906.0;906.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;56.5;68.5;1.7499054896336275;20.997039691111933;36.32079361383201;0.0;0.15097892483467737;0.4232171693672679;0.019618576697807366;0.15302241017461085;0.09786496843380957;3.334687547683716;1.8117470980161283;1.7499054896336275;0.9658663129913564;0.14582545746946896;0.9658663129913564;0.8395505975389383
909.0;909.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;57.0;67.5;1.8252091721736934;13.224121864029462;9.834424184504446;0.0;0.2564435528423945;2.4728349969489294;0.026861251174849658;0.11727623138587268;0.5173616475354774;3.2775385163047095;2.6926573048451417;1.931082155759333;0.6778468128452253;0.1738294449689232;0.6778468128452252;1.3297623974848678
910.0;910.0;58.0;0.0;0.0;0.0;0.0;0.0;28.5;55.5;84.0;5.591560318843688;19.933456859499362;44.16322353661461;0.0;0.23416191043144852;2.593474498976736;0.02818143007744736;0.1577389736227194;0.34152910142118176;4.053688509710904;6.673614447296282;5.591560318843688;0.8378608568118625;0.19619509890679607;0.8378608568118625;1.0905178361510426
912.0;912.0;33.0;2.0;0.0;0.0;0.0;1.0;17.0;57.0;74.0;5.048455708991898;31.0313609422046;40.01662813770606;0.0;0.40925558415027274;3.115724004495285;0.013573265044827552;0.1993956403978746;0.7176677990889718;3.509209170485988;7.895718795287437;5.048455708991898;0.6393915284831408;0.2969679828818763;0.7256296416784724;0.9754058077175431
915.0;915.0;44.0;0.0;0.0;0.0;0.0;0.0;21.5;55.5;77.0;1.3268526418603694;34.70848276653532;11.857009434572156;0.0;0.17291281238239115;2.432938119208092;0.012964848982849017;0.09182279317456167;0.3664095076939534;3.568775301629847;3.7176254662214103;1.5181399156570883;0.3569086380315177;0.06171407636559858;0.35690863803151773;3.0316962413601836
927.0;927.0;20.0;1.0;0.0;0.0;0.0;1.0;10.0;57.5;67.5;1.728692006684424;17.441498307685528;9.823473741987799;0.0;0.20672707481586303;0.4356489313016647;0.013054436459641753;0.19056090852462415;0.11822839290522899;3.1810365676879884;2.0227241315981415;1.728692006684424;0.8546355776744481;0.1728692006684424;0.8362194493508958;1.499890395191518
930.0;930.0;21.0;2.0;0.0;0.0;0.0;1.0;11.0;57.5;68.5;0.8195140319628791;3.708569462340163;12.478236033987002;0.0;0.36042462209862886;2.754930599275201;0.04666559365658194;0.22184697157043756;0.5845426333679372;3.179185299646287;4.189784060958399;1.5513182053922832;0.19559815495011884;0.07450127563298901;0.20670417908519584;2.5652486589637213
935.0;935.0;31.0;0.0;0.0;0.0;0.0;0.0;15.0;58.5;73.5;2.3097963048246943;17.9252558700859;46.093579096078685;0.0;0.19335907873375438;0.3897561047460518;0.032107710354103376;0.194190791306979;0.09010646870021295;4.1930834170310725;2.9003861810063163;2.451946733296397;0.7963754343993216;0.15398642032164628;0.7963754343993217;1.2306868349691542
943.0;943.0;26.0;1.0;0.0;0.0;0.0;1.0;13.0;58.5;71.5;1.9272541258768296;30.535602077882857;30.20371789898038;0.0;0.2371485353708017;0.6144907718611177;0.025609877883028646;0.22906580764286186;0.1469090869646178;3.5266030660042396;3.087259493964819;1.9893753222360187;0.6242604904590479;0.14825031737514074;0.6251369722496447;1.4910619730999537
947.0;947.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;58.0;68.0;2.2451215629907493;21.291033149195577;4.806851766796166;0.0;0.3305428539768437;2.888296876106604;0.008173342280384207;0.10501638710400299;0.7119599529475925;3.9612076055435907;3.3054285397684366;2.2832854372165765;0.679222538312092;0.22451215629907492;0.6792225383120919;2.4949488386251693
953.0;953.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;59.0;69.5;3.250879579996838;26.518712234013766;45.937634637059155;0.0;0.42087839809001293;3.869692403937342;0.012681128508635718;0.15180800235488048;0.8827603113483273;3.9377990744330664;4.419223179945136;3.250879579996838;0.7356224041251516;0.3096075790473179;0.7356224041251516;2.390939948798
955.0;955.0;26.0;0.0;0.0;0.0;0.0;0.0;12.5;59.5;72.0;0.8543344318725851;11.730606457598869;52.235006978472065;0.0;0.13611245766709387;0.5154031029659197;0.02028584040401639;0.1013949444828884;0.12836650137052832;3.5045476234876194;1.7014057208386735;0.8802160292897362;0.5021344535337863;0.0683467545498068;0.5021344535337864;2.554741891810211
959.0;959.0;30.0;0.0;0.0;0.0;0.0;0.0;14.5;59.5;74.0;1.6222639120070386;34.44921026770751;10.433574276674998;0.0;0.19893331716475682;2.699923431119556;0.018896163082113785;0.11290403668707348;0.48467789730066324;3.5307199239730833;2.8845330988889737;1.6222639120070386;0.5624008657178802;0.11188026979358887;0.5624008657178802;3.320823531153177
966.0;966.0;26.0;0.0;0.0;0.0;0.0;0.0;12.5;60.5;73.0;2.023551518351802;18.765989596791087;43.94313196846171;0.0;0.18277188904115538;0.5252027739722758;0.002553287093804805;0.155461378879868;0.10221847281828451;3.349458199280959;2.2846486130144417;2.023551518351802;0.8857167385937132;0.16188412146814415;0.8857167385937131;1.1630787214702398
974.0;974.0;32.0;1.0;0.0;0.0;0.0;1.0;16.0;60.5;76.5;2.6250438205819924;29.16943615731629;28.55503023800306;0.0;0.18243389415074457;0.49270342547598556;0.010015214586739249;0.13208083267630738;0.14720016699730995;3.8678365871310234;3.012354907569159;2.6250438205819924;0.8714258117415155;0.16406523878637452;0.8993133625202777;1.9362106631736835
977.0;977.0;33.0;2.0;0.0;0.0;0.0;1.0;17.0;60.5;77.5;3.9841134404185374;16.261204210536768;4.475943468192279;0.0;0.26369285369353557;1.0688627102500776;0.025745343820370695;0.2328659460215176;0.23014582009608162;3.408525170701923;5.236631527788434;3.9841134404185374;0.7608160740882092;0.23435961414226691;0.888759823634205;1.3198608186235086
985.0;985.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;61.5;72.0;3.7380527552811382;29.854277878667823;45.77706200298835;0.0;0.447305480468537;3.6135902306525853;0.02406820501378159;0.09398914023163586;1.0482753367167061;3.1400950821963223;4.696707544919641;3.832847220224178;0.7958879107396275;0.35600502431248937;0.795887910739628;1.9742121371571535
986.0;986.0;39.0;1.0;0.0;0.0;0.0;1.0;19.5;61.0;80.5;7.139702610532877;15.566524848226036;49.52221433520782;0.0;0.4107998740181394;3.9264064378513517;0.008321490296390786;0.23331103141155915;0.6940099362250263;3.477062096962562;8.12729702400495;7.139702610532877;0.8784842721319163;0.36613859541194244;0.891282151161943;1.1849206050159447
990.0;990.0;27.0;0.0;0.0;0.0;0.0;0.0;13.0;61.0;74.0;2.744704994542567;25.947451393288972;24.19635800716833;0.0;0.216924189637748;0.5284907561684287;0.03212497236047474;0.17067271051784438;0.12493811335480973;3.827652277769866;2.8200144652907246;2.744704994542567;0.9732946509051351;0.2111311534263513;0.9732946509051352;0.633300368421786
1001.0;1001.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;62.0;71.0;0.8128169888071791;15.93581448140476;6.208912648155038;0.0;0.11777839250983893;0.24452879214294226;0.003495757589590477;0.14327729663730354;0.0708629382013638;3.656190044001529;1.0600055325885502;0.8128169888071791;0.766804477729722;0.09031299875635324;0.7668044777297219;1.3766694034780549
1004.0;1004.0;23.0;0.0;0.0;0.0;0.0;0.0;11.0;62.5;73.5;3.1218955178588637;12.614377465598984;58.94045562580318;0.0;0.4682651156979391;3.9513590990069947;0.02983252776841888;0.1347896408431068;1.0139497557098283;3.167989212533702;5.15091627267733;3.137272124078675;0.6060854715147937;0.2838086834417149;0.6060854715147937;2.330731611372697
1013.0;1013.0;23.0;0.0;0.0;0.0;0.0;0.0;11.0;62.5;73.5;0.5390803194984297;33.02067126409445;10.670683695769167;0.0;0.20727555422725133;1.1667739211264003;0.010226842516131299;0.12417186855480687;0.27638310652591014;2.975837987402211;2.280031096499765;1.1207443880746328;0.23643551192174944;0.04900730177258452;0.23643551192174952;2.868835585882715
1028.0;1028.0;31.0;0.0;0.0;0.0;0.0;0.0;15.0;64.5;79.5;2.436298519794624;15.659408933294456;6.3318663987743244;0.0;0.19985022334178698;2.1311877706878204;0.00936114698660426;0.12753716633262918;0.37448252922657344;3.152711268394224;2.9977533501268043;2.436298519794624;0.8127081301373807;0.1624199013196416;0.8127081301373806;1.8512066182016094
1029.0;1029.0;59.0;4.0;0.0;0.0;0.0;1.0;31.0;64.5;95.5;6.472730211665975;29.189834579940637;42.96229862841663;0.0;0.2919474790581453;2.1562385555886174;0.026105906225142153;0.17517623387599757;0.3997008875917255;3.496541075787302;10.174379514842027;6.472730211665975;0.6361793564141954;0.20879774876341856;0.7151894218680124;2.107068070005103
1034.0;1034.0;25.0;1.0;0.0;0.0;0.0;1.0;12.5;64.5;77.0;1.6279290002743882;23.507625858262937;27.379085418703536;0.0;0.3906139687429703;2.5899512315311473;0.0374108602053032;0.16386873955104314;0.6730450479531094;3.227221803665161;5.278084822342616;1.736314079154178;0.3084317617222095;0.13023432002195107;0.33340927474011345;2.0752286921325744
1037.0;1037.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;65.0;75.0;1.736358921938389;27.510798617438724;55.70186560857432;0.0;0.3037517618267244;3.984373970261657;0.012958611226047398;0.07765824034165376;0.8714731764373439;3.5642184984116327;3.0375176182672443;2.046099495014504;0.5716374817041875;0.1736358921938389;0.5716374817041875;2.151974941763258
1051.0;1051.0;29.0;2.0;0.0;0.0;0.0;1.0;15.0;66.0;81.0;3.3883851773384617;24.013493826846382;54.55064362365729;0.0;0.3907599348942936;3.663680562805649;0.011826820052051875;0.2471133294852193;0.6810375518462789;3.00110124719554;5.672090999954082;3.3883851773384617;0.5973784936394518;0.22589234515589746;0.5780847138717143;0.971293093979523
1054.0;1054.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;66.0;75.5;0.767865851575603;10.379233281342108;56.92795517606197;0.0;0.10397593347830522;0.28157889932771396;0.01435990456982552;0.08832994850764882;0.07260363337751247;3.8301074624061586;0.9877713680438996;0.8081155082071805;0.7773720482465702;0.08082798437637927;0.7773720482465702;1.5396087396672284
1055.0;1055.0;25.0;1.0;0.0;0.0;0.0;1.0;12.5;66.0;78.5;1.1682632728613849;20.91012474021924;22.120748100195897;0.0;0.19498814898682398;2.435283765803514;0.011379853591058009;0.07554720704399757;0.48329820188949285;3.434653091430664;2.495263760581368;1.1935621941909147;0.4681922974704657;0.09346106182891079;0.47931662675164055;1.607099388737287
1070.0;1070.0;29.0;0.0;0.0;0.0;0.0;0.0;14.0;66.5;80.5;2.1840820204462448;8.872686601818433;11.735627201951647;0.0;0.2603138872401194;2.8432371769131497;0.017553396745957593;0.13824115918389965;0.5461501896079978;3.321005163521602;3.644394421361672;2.2990393142297005;0.5992990241792204;0.1560058586033032;0.5992990241792205;2.1013957481176098
1074.0;1074.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;67.5;77.0;1.2237033897985015;30.36793886130747;12.18754864048924;0.0;0.39912622144590365;3.9529740777593063;0.026251682518954888;0.13795371156122688;0.899813750259045;2.824644866742586;3.641767093788478;1.8407297554714928;0.3360191243107478;0.12881088313668437;0.3227321990272769;2.507951461215207
1078.0;1078.0;81.0;1.0;0.0;0.0;0.0;1.0;40.5;67.5;108.0;4.734922343200418;15.632125618697925;24.996690088196527;0.0;0.2418065209189314;2.024800548351489;0.0224002471868677;0.18796525833118918;0.2871027732502131;3.268393180988453;9.779031486018953;4.734922343200418;0.4841913383723041;0.11691166279507206;0.48349259710108533;1.228037588747553
1086.0;1086.0;23.0;1.0;0.0;0.0;0.0;1.0;11.5;67.0;78.5;0.8304144585141525;17.76312689455615;5.53480908266602;0.0;0.11346768556238793;0.24306991976636103;0.03034290833320793;0.1031858703872222;0.0602639833472576;3.575495771739794;1.2853086365486661;0.8304144585141525;0.646081754141166;0.07220995291427414;0.6363922252963461;1.7886002440418252
1090.0;1090.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;68.0;77.5;1.9344109019260514;24.075932318628674;26.395086319731725;0.0;0.22537991591641116;0.7454411406700102;0.0783042675842427;0.159255094061034;0.19724015144428858;3.525167051114534;2.0675713770398216;1.9344109019260514;0.935595705864134;0.20362220020274224;0.9034620470719387;1.1004808431625595
1091.0;1091.0;35.0;0.0;0.0;0.0;0.0;0.0;17.0;68.0;85.0;1.762429711710503;12.256429194444543;10.487737536579992;0.0;0.2557412709284819;1.9055510995023455;0.00943070176607496;0.06101521709837011;0.5328556299391394;3.2132095405033656;4.347601605784193;1.762429711710503;0.4053797637220734;0.10367233598297076;0.4053797637220734;2.66436789490473
1093.0;1093.0;91.0;2.0;0.0;0.0;0.0;1.0;46.0;68.5;114.5;5.977183534675415;30.667867032537636;14.2981463433119;0.0;0.23166238067412126;2.387226915733095;0.003570318301772615;0.17349950712829337;0.3163359738295261;3.3759188599638885;10.718973934587257;6.120310199318401;0.5576264641701054;0.1299387724929438;0.5608971647223476;1.533383585407923
1099.0;1099.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;69.0;78.5;2.2935470704762553;27.228405219094356;25.556650717450214;0.0;0.25128410497316783;0.5970649155057339;0.046028143789596736;0.24167257046001805;0.13931437147274567;3.2533111929893495;2.387198997245094;2.2935470704762553;0.9607691160741454;0.2414260074185532;0.9607691160741453;1.0776131699872105
1102.0;1102.0;29.0;1.0;0.0;0.0;0.0;1.0;14.5;68.5;83.0;0.07958856731862275;34.8464312783198;31.444833255018743;0.0;0.4236950533712275;2.9204269242069665;0.023926704355328888;0.145732131977082;0.844316223943983;3.206082656465728;6.016506487772713;0.993103882556944;0.013228368901516158;0.005488866711629155;0.012954757597370374;2.433290623735359
1103.0;1103.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;69.0;81.0;0.712721070043938;15.884968417287336;3.254262184285896;0.0;0.1428844965068773;0.49408989411807835;0.011641052460770017;0.10707001826910004;0.11442271322634023;3.4819621562957765;1.7146139580825275;0.712721070043938;0.4156743660485432;0.0593934225036615;0.4156743660485432;3.3222086810519658
1104.0;1104.0;25.0;0.0;0.0;0.0;0.0;0.0;12.0;68.5;80.5;1.1119231687328848;19.461048792860264;38.452021655169744;0.0;0.1126093832365051;0.3925924058427285;0.01990307535880938;0.08541123989452125;0.09984680398694892;4.2093564319610595;1.3513125988380614;1.1119231687328848;0.8228467415230067;0.09266026406107374;0.8228467415230069;2.5343337083345183
1105.0;1105.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;69.0;78.5;0.9627787590147213;23.798806377846585;7.637143741326231;0.0;0.3332555902112975;2.115670518866427;0.016050019779760033;0.14448443705458963;0.5313561262700479;3.5551235173877918;3.052642425594289;0.9708003061246419;0.3153919210918676;0.10134513252786541;0.3041063241087974;2.5940129611778766
1107.0;1107.0;23.0;2.0;0.0;0.0;0.0;1.0;12.0;69.0;81.0;3.0291286802677444;24.66262825418928;8.689723260545563;0.0;0.3025567085022014;2.3891001075198686;0.011978386107418465;0.21701656619454268;0.48565757862085773;3.2154800580895464;3.5089123385917445;3.0291286802677444;0.8632671289484094;0.252427390022312;0.8343143051494274;1.278192922437996
1114.0;1114.0;30.0;1.0;0.0;0.0;0.0;1.0;15.0;69.5;84.5;0.8027502358056687;31.477099879999923;29.25977798758396;0.0;0.10307680869301823;0.6462934077111216;0.018052704599193073;0.08175961593002198;0.11473907300364931;3.909140674273173;1.519749380232731;1.0405540045036286;0.5282122475238236;0.05351668238704458;0.5191922709445452;2.1238543936664542
1122.0;1122.0;42.0;1.0;0.0;0.0;0.0;1.0;21.0;70.5;91.5;2.1612145592311682;16.952251501538225;4.592824043845178;0.0;0.2536547367103318;3.087575116129909;0.01580330373305846;0.1061243499422799;0.5873101272861206;3.398180530184791;5.270546675854269;2.325582489857874;0.41005510284772706;0.10291497901100802;0.4057285913352949;2.07370005907718
1130.0;1130.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;70.0;80.0;1.588260199651152;17.681137465578697;28.265611123377614;0.0;0.21434384609427312;0.693338712347259;0.033233423009738076;0.1774895317772414;0.18232575885650554;4.320058027903239;2.1434384609427313;1.6378653641506626;0.7409870768823474;0.1588260199651152;0.7409870768823474;1.8445056289708657
1139.0;1139.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;71.5;80.5;1.641135079740301;24.591384560455158;13.01243998677946;0.0;0.1987565020758245;0.680218836854317;0.01479073640208217;0.17118430130427204;0.16193500094114233;3.5874360611564233;1.78880851868242;1.641135079740301;0.9174459214612357;0.1823483421933668;0.9174459214612356;1.394574976660559
1140.0;1140.0;23.0;1.0;0.0;0.0;0.0;1.0;11.5;71.5;83.0;2.501048863733076;18.13577435209491;20.100018937664444;0.0;0.2256068675061746;0.4254188537025536;0.03723989552843718;0.24824006886557767;0.10937301707302582;2.906142701273379;2.6087567637295854;2.511588319247283;0.9587129388626766;0.2174825098898327;0.9639888727406778;0.6940247948983389
1149.0;1149.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;72.0;81.5;1.7342925202595723;23.98022995386103;20.66041352590454;0.0;0.186925497107875;0.46764207963829296;0.03884411121879541;0.15057229410267603;0.12936261418171355;3.7249863028526304;1.7757922225248128;1.7342925202595723;0.9766303164644812;0.18255710739574446;0.9766303164644813;0.7251320556559117
1153.0;1153.0;43.0;1.0;0.0;0.0;0.0;1.0;21.5;73.0;94.5;3.7660958241402933;17.944427700090156;26.421921196392997;0.0;0.21372748808927294;0.843373167175772;0.04611489885429226;0.18813764474466332;0.15472617421744114;3.7081310749053955;4.814298940723929;3.7660958241402933;0.7822729478394176;0.17516724763443225;0.8195822128469771;0.9327840135704047
1154.0;1154.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;73.5;83.0;1.228960109717621;10.83237153167908;64.95461863328056;0.0;0.14008690680114425;0.31506140473056127;0.01178895731783283;0.12311452995299205;0.08995052573537209;3.349569296836853;1.3308256146108703;1.2471748540803527;0.9234569099250208;0.12936422207553905;0.9234569099250208;1.094423096670002
1155.0;1155.0;24.0;0.0;0.0;0.0;0.0;0.0;11.5;72.5;84.0;0.28329706829200024;33.48049393699611;33.40533325147039;0.0;0.11022340869630112;0.28857294170144154;0.022889123743927875;0.09146407691231832;0.07140614130310542;3.4796328643957772;1.2675692000074625;0.4128340932853618;0.22349633321031498;0.02463452767756524;0.22349633321031492;1.892743828651721
1158.0;1158.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;72.5;81.5;0.9199370436204782;17.15846539610682;10.565626042637883;0.0;0.3078833012519425;3.2244112183444553;0.027998408911981843;0.15885668242645531;0.7318116980614424;3.484038001612613;2.7709497112674826;1.1647606049657753;0.3319934100138116;0.10221522706894202;0.3319934100138116;1.9974944338085738
1159.0;1159.0;31.0;2.0;0.0;0.0;0.0;1.0;16.0;73.0;89.0;1.3384184599623092;34.556178029093864;10.947027619860483;0.0;0.17085167497468656;0.7004657672567407;0.024160155678764644;0.13274776512584446;0.1514807547603519;3.0107157614923294;2.9782740297193513;1.5968912832741302;0.4493939935031536;0.08365115374764433;0.4896127226147365;1.6715464596966032
1180.0;1180.0;22.0;1.0;0.0;0.0;0.0;1.0;11.0;75.0;86.0;0.5421601043583644;29.775658451886105;62.56003424167909;0.0;0.23963740998885397;1.5180875754887495;0.006455202044920972;0.1531261793883816;0.3227216150678949;3.3908074443990532;3.2752365926273415;1.4027758163893504;0.16553311158613196;0.04928728221439676;0.20567440708313953;1.5505114888401166
1190.0;1190.0;20.0;1.0;0.0;0.0;0.0;1.0;10.0;76.0;86.0;2.4214751798944856;29.08406955674039;29.04535205713092;0.0;0.25684734410532223;0.7980999003072847;0.011974839028832535;0.24649712212295177;0.16803479380973999;3.3809196591377257;2.501162488226901;2.4214751798944856;0.9681398914674646;0.24214751798944856;0.9427682378142641;0.7822199632345485
1191.0;1191.0;19.0;0.0;0.0;0.0;0.0;0.0;9.0;76.0;85.0;1.6564322997299203;9.921887163471954;67.67863815627116;0.0;0.20433068710184632;0.712232677932672;0.03160063025544247;0.1807436810923213;0.15708417500007504;3.023617104480141;1.838976183916617;1.6564322997299203;0.9007361347127846;0.18404803330332448;0.9007361347127846;0.9477957103996681
1196.0;1196.0;29.0;1.0;0.0;0.0;0.0;1.0;14.5;76.5;91.0;2.121998288641568;19.956294291065305;7.6844708601186955;0.0;0.290410649712446;2.215875854794744;0.05256835317010438;0.1828175485369992;0.497947900573749;2.964312454749798;4.092033272559297;2.338102037330038;0.5185681902616589;0.14634470956148746;0.5039233571716211;1.4550544912434629
1200.0;1200.0;32.0;1.0;0.0;0.0;0.0;1.0;16.0;76.5;92.5;2.2771164604802308;33.66683755799773;15.478964404803957;0.0;0.3619128065849798;2.7413201790045023;0.024729021514099597;0.1323920546559747;0.6210663705205263;3.8295310884714127;6.48716511286464;2.2771164604802308;0.3510187301945654;0.14231977878001442;0.39324327901780587;1.9983629345654237
1206.0;1206.0;24.0;0.0;0.0;0.0;0.0;0.0;11.5;77.0;88.5;1.9315304370051267;15.914585139226373;5.671933666990781;0.0;0.3409497515174558;3.093389073690023;0.020547946811694844;0.08095017283947946;0.7996580201541813;3.05296728014946;3.920922142450742;1.938396001263456;0.4926214718963633;0.1679591684352284;0.49262147189636324;2.2733071383731573
1212.0;1212.0;19.0;1.0;0.0;0.0;0.0;1.0;9.5;77.0;86.5;0.1504507838032766;17.486860420328366;47.69341259495382;0.0;0.10835990742261797;0.2919077192103752;0.029913960780654184;0.1046481495249306;0.06637974686201267;3.0198641576265035;0.9980317139878175;0.15884251441058403;0.15074749799495155;0.01583692461087122;0.14615114563641254;2.728365932666743
1220.0;1220.0;22.0;0.0;0.0;0.0;0.0;0.0;10.5;77.0;87.5;0.20598436524217478;24.01319925164734;28.315089008685728;0.0;0.3389610222615703;3.1113263894184002;0.07430170261209801;0.16986320258391757;0.6432131316598547;3.4955287846651943;3.5590907337464888;1.1751993038688633;0.05787555885807515;0.019617558594492837;0.05787555885807516;2.0860578314697817
1221.0;1221.0;34.0;0.0;0.0;0.0;0.0;0.0;16.5;77.5;94.0;2.5495402610958595;21.13336370235193;22.7549772526683;0.0;0.1968122994341771;0.6236032851854915;0.01765412822243865;0.14229629587345538;0.15947108128021675;4.457480016876669;3.2474029406639224;2.5495402610958595;0.7851012971536613;0.15451759158156725;0.7851012971536613;1.610862553866265
1226.0;1226.0;30.0;0.0;0.0;0.0;0.0;0.0;14.5;78.0;92.5;2.5484834584286893;26.627940996766704;22.202067849674716;0.0;0.22014612718248885;0.6990487794613796;0.019160498557582232;0.19452496489126447;0.1562698322618197;3.961730408668518;3.1921188441460884;2.5484834584286893;0.7983673487289676;0.17575747989163373;0.7983673487289676;1.2767257757818071
1227.0;1227.0;36.0;1.0;0.0;0.0;0.0;1.0;18.0;78.0;96.0;1.7719585514505267;25.679095915401277;24.49061170248897;0.0;0.35439310330845303;3.5717822902880267;0.055142534430399216;0.1963356199659782;0.5994227353144504;3.5773312052090964;6.5088865836018766;1.7719585514505267;0.27223681480557665;0.09844214174725148;0.27777668591245247;1.7756247524259627
1243.0;1243.0;26.0;0.0;0.0;0.0;0.0;0.0;12.5;79.0;91.5;2.2731431672168756;15.282369158072239;46.02793846844938;0.0;0.18532237925286876;0.40624596329552876;0.04511073155750891;0.15727230500953304;0.09170403144228961;4.277428104327275;2.3165297406608603;2.2731431672168756;0.9812708757058274;0.18185145337735004;0.9812708757058276;0.545375579325589
1244.0;1244.0;19.0;2.0;0.0;0.0;0.0;1.0;10.0;79.0;89.0;3.0249462191320613;12.08284125676027;54.558271361176956;0.0;0.31796814292357045;0.9052952999555774;0.041692101363111994;0.2940747942360165;0.20446387444077702;3.8878679275512695;3.3897761179224126;3.153610224041872;0.8923734529659868;0.30249462191320614;0.9513362537891613;0.7794251262837927
1249.0;1249.0;20.0;0.0;0.0;0.0;0.0;0.0;9.5;80.0;89.5;1.76104223744468;17.245937512615402;29.755426838833312;0.0;0.19002941904293993;0.33868539888858396;0.017090180758253748;0.1827857447443082;0.07959195595697785;4.308438062667847;1.8052794809079293;1.76104223744468;0.9754956260617325;0.18537286709943998;0.9754956260617323;0.64359251081746
1256.0;1256.0;58.0;1.0;0.0;0.0;0.0;1.0;29.0;81.5;110.5;0.3785189852716833;14.799073612348822;7.296577615060843;0.0;0.1573549052125254;2.698119686546094;0.008492980869545894;0.08907658196478611;0.3538998204740806;3.807120837014297;4.797469469035561;0.8724653307856512;0.07889971738533591;0.013052378802471839;0.08294866172009789;2.7175528410859484
1258.0;1258.0;24.0;1.0;0.0;0.0;0.0;1.0;12.0;80.5;92.5;1.050966150110112;20.809665305039996;45.94007926372822;0.0;0.10190095922468465;0.24971557169746048;0.012277973636052224;0.10989649203977067;0.06628451222606413;3.5239262183507285;1.2307496565196563;1.050966150110112;0.8539235778314653;0.08758051250917599;0.8594670077252851;1.9580547045372507
1266.0;1266.0;57.0;2.0;0.0;0.0;0.0;1.0;29.0;81.0;110.0;4.1365991257483605;23.401740195380604;57.11991233068036;0.0;0.25365699816811177;1.7773551842335136;0.025774843449349542;0.21279081272332073;0.2774949030019444;3.6033578713734946;8.650701081017214;4.1365991257483605;0.4781807956381205;0.14264134916373658;0.5623394985901422;1.1126067589562794
1268.0;1268.0;21.0;0.0;0.0;0.0;0.0;0.0;10.0;81.5;91.5;1.4076066774475287;31.30046855284505;62.63092731801308;0.0;0.3425496487172719;1.6445177713410055;0.03202457986537749;0.2019554985401161;0.4317404736714139;3.1695288590022495;3.4254964871727194;1.4076066774475287;0.4109204848752644;0.14076066774475288;0.41092048487526445;1.2780218358650712
